,Côte,Enchère_moy,Note,Variation,But,Temps,Jour,Note_Jour,Journée_Next,Buteur,Entrée_Remplaçant,But_Match,Match_Noté,Titulaire_Match,Statut,Status_Match_Code,Derniers_Status_Match_avant_J,Derniers_Match_Buteur_avant_J,Derniers_But_Match_avant_J,Derniers_Status_Match_après_J,Derniers_Match_Buteur_après_J,Derniers_But_Match_après_J,%Buteur_Derniers_Match,%Titulaire_Derniers_Match,%Noté_Derniers_Match,%Buteur_Derniers_Match_après,%Titulaire_Derniers_Match_après,%Noté_Derniers_Match_après,But/Match_Derniers_Match,But/Match_Derniers_Match_après,Note_Moy_Derniers_Match,Note_Moy_Derniers_Match_Dom,Note_Moy_Derniers_Match_Ext,Note_Moy_,Note_Moy_Derniers_Match_A,Note_Moy_Derniers_Match_Dom_A,Note_Moy_Derniers_Match_Ext_A,Moy_But_Av_J,Nb_But_Av_J,Moy_But_Ap_J,Nb_But_Ap_J,Rolling_Note_J,Rolling_Note_J_Ap,Rolling_Note_J_Derniers_Match,Rolling_Note_J_Derniers_Match_Ap,Ratio_G_derniers matchs,Ratio_N_derniers matchs,Ratio_P_derniers matchs,Note_Jour_Next_Classes
11661,7,8.0,4.4,0.21,0,79,28,0.0,29,0,0,0,0,0,0,0,10100.0,0.0,0.0,1010,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.7,0.9,0.0,1.8,2.7,0.9,0.0,0.0,0.0,0,1.15,1.11,1.8,1.8,1.0,0.0,0.0,1
11662,29,33.0,6.06,1.08,3,2931,28,5.5,29,0,0,0,1,1,0,2,20222.0,0.0,0.0,22022,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.7,5.4,6.1,5.5,4.3,5.4,6.0,0.04,1.0,0.04,1,5.61,5.61,4.7,4.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
11663,3,3.0,4.43,0.35,0,50,28,0.0,29,0,0,0,0,0,0,0,100.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.8,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,0,0.81,0.79,0.9,0.9,1.0,0.0,0.0,0
11664,42,59.0,5.96,1.17,21,2802,28,7.0,29,1,0,1,1,1,0,2,22222.0,1101.0,1101.0,22222,10110,10110,0.6,1.0,1.0,0.6,1.0,1.0,0.6,0.6,6.2,6.0,5.4,7.0,6.2,6.0,5.6,0.48,13.0,0.5,14,5.52,5.57,6.2,6.2,1.0,0.0,0.0,3
11665,13,38.0,5.78,0.71,2,585,28,0.0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11666,16,16.0,5.16,0.93,1,1865,28,3.0,29,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.4,4.7,3.9,3.0,5.3,4.2,3.9,0.04,1.0,0.04,1,3.94,3.91,5.4,5.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
11667,9,10.0,4.74,0.73,0,882,28,5.0,29,0,0,0,1,1,0,2,21221.0,0.0,0.0,22122,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,5.2,4.0,3.2,5.0,5.2,4.0,4.2,0.0,0.0,0.0,0,1.5,1.62,5.2,5.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
11668,11,12.0,4.97,1.05,2,2566,28,6.0,29,0,0,0,1,1,1,2,221.0,0.0,0.0,20022,0,0,0.0,0.4,0.4,0.0,0.6,0.6,0.0,0.0,2.4,1.8,1.5,6.0,2.8,2.1,1.5,0.07,2.0,0.07,2,3.83,3.91,2.4,2.8,0.0,0.0,1.0,2
11669,23,28.0,5.82,1.3,8,2395,28,0.0,29,0,0,0,0,0,1,0,2222.0,0.0,0.0,222,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,4.4,6.3,4.3,0.0,3.2,4.8,4.3,0.26,7.0,0.25,7,5.35,5.16,4.4,3.2,0.0,1.0,0.0,0
11670,3,3.0,4.53,0.85,0,855,28,0.0,29,0,0,0,0,0,1,0,22100.0,0.0,0.0,2210,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,2.4,1.6,2.8,0.0,2.4,0.6,2.8,0.0,0.0,0.0,0,2.17,2.09,2.4,2.4,0.3333333333333333,0.0,0.6666666666666666,2
11671,17,17.0,5.31,0.7,4,1893,28,5.5,29,0,1,0,1,0,0,1,22222.0,0.0,0.0,12222,0,0,0.0,1.0,1.0,0.0,0.8,0.8,0.0,0.0,5.0,4.3,5.2,5.5,5.2,4.3,5.3,0.11,3.0,0.11,3,5.09,5.11,5.0,5.2,0.6666666666666666,0.3333333333333333,0.0,2
11672,14,19.0,5.25,0.8,1,2328,28,5.0,29,0,0,0,1,1,1,2,22220.0,0.0,0.0,22222,0,0,0.0,0.8,0.8,0.0,1.0,1.0,0.0,0.0,4.6,3.1,4.2,5.0,5.6,3.1,4.2,0.04,1.0,0.04,1,3.78,3.82,4.6,5.6,0.6666666666666666,0.3333333333333333,0.0,2
11673,20,21.0,5.38,1.04,1,3116,28,6.0,29,0,0,0,1,1,0,2,20220.0,0.0,0.0,22022,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,2.9,4.3,4.4,6.0,4.1,4.3,4.5,0.04,1.0,0.04,1,5.07,5.11,2.9,4.1,0.6666666666666666,0.3333333333333333,0.0,1
11674,34,40.0,5.82,1.15,12,2303,28,4.5,29,0,0,0,1,1,1,2,22220.0,10010.0,10010.0,22222,1001,1001,0.4,0.8,0.8,0.4,1.0,1.0,0.4,0.4,5.0,3.4,2.5,4.5,5.9,3.4,2.5,0.26,7.0,0.25,7,4.46,4.46,5.0,5.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
11675,11,11.0,4.81,0.95,2,1198,28,0.0,29,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,2.2,0.8,0.0,0.0,2.2,0.0,0.04,1.0,0.04,1,2.59,2.5,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0
11676,11,12.0,4.7,0.67,4,1459,28,0.0,29,0,0,0,0,0,1,0,1112.0,1000.0,1000.0,111,100,100,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,3.9,2.8,1.9,0.0,3.1,2.0,1.9,0.11,3.0,0.11,3,3.33,3.21,3.9,3.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
11677,1,1.0,4.0,0.0,0,18,28,0.0,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15,0.14,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0
11678,10,10.0,4.91,0.71,1,1722,28,0.0,29,0,0,0,0,0,1,0,20222.0,0.0,0.0,2022,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,3.8,3.0,5.3,0.0,2.9,3.0,5.3,0.04,1.0,0.04,1,3.63,3.5,3.8,2.9,0.0,0.6666666666666666,0.3333333333333333,0
11679,24,25.0,5.45,1.11,3,2898,28,5.0,29,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.9,4.8,2.9,5.0,5.7,4.8,3.1,0.04,1.0,0.04,1,4.43,4.45,5.9,5.7,1.0,0.0,0.0,3
11680,16,17.0,5.21,0.9,4,3035,28,6.0,29,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.9,3.1,4.8,6.0,5.1,3.1,4.8,0.11,3.0,0.11,3,4.61,4.66,4.9,5.1,0.0,0.0,1.0,3
11681,8,8.0,4.68,0.9,1,1111,28,0.0,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.8,0.0,0.04,1.0,0.04,1,1.76,1.7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11682,12,13.0,5.05,0.89,3,1637,28,4.5,29,0,0,0,1,1,0,2,11111.0,0.0,0.0,21111,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,5.0,5.6,4.8,4.5,4.9,5.6,4.7,0.11,3.0,0.11,3,3.87,3.89,5.0,4.9,1.0,0.0,0.0,0
11683,1,1.0,4.79,0.96,1,1007,28,0.0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.04,1,2.13,2.05,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0
11684,15,15.0,4.79,1.09,5,821,28,6.5,29,1,0,1,1,1,1,2,22220.0,100.0,100.0,22222,10010,10010,0.2,0.8,0.8,0.4,1.0,1.0,0.2,0.4,3.4,0.8,2.6,6.5,4.7,2.1,2.6,0.04,1.0,0.07,2,0.63,0.84,3.4,4.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
11685,7,7.0,4.83,0.51,1,397,28,0.0,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,1.0,0.9,0.04,1.0,0.04,1,2.15,2.07,0.0,0.0,1.0,0.0,0.0,1
11686,21,27.0,5.39,1.25,10,2206,28,6.0,29,1,1,1,1,0,0,1,2211.0,1.0,1.0,10221,10000,10000,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,3.9,4.6,4.9,6.0,3.7,4.6,5.2,0.26,7.0,0.29,8,4.43,4.48,3.9,3.7,0.0,0.3333333333333333,0.6666666666666666,2
11687,8,8.0,4.8,0.7,0,877,28,3.5,29,0,0,0,1,1,1,2,21100.0,0.0,0.0,22110,0,0,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.0,3.2,1.0,2.2,3.5,3.9,1.7,2.2,0.0,0.0,0.0,0,1.8,1.86,3.2,3.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
11688,8,10.0,4.33,1.16,0,965,28,3.5,29,0,1,0,1,0,0,1,2111.0,0.0,0.0,10211,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,4.0,2.1,1.9,3.5,3.5,2.1,2.6,0.0,0.0,0.0,0,2.06,2.11,4.0,3.5,0.3333333333333333,0.6666666666666666,0.0,0
11689,14,14.0,5.21,0.81,2,1122,28,5.0,29,0,1,0,1,0,0,1,22221.0,0.0,0.0,12222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,5.2,3.8,4.5,5.0,5.3,3.8,5.5,0.04,1.0,0.04,1,1.54,1.66,5.2,5.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11690,20,23.0,6.08,1.05,2,1946,28,0.0,29,0,0,0,0,0,1,0,20222.0,0.0,0.0,2022,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,5.1,5.4,5.3,0.0,3.7,4.2,5.3,0.07,2.0,0.07,2,3.65,3.52,5.1,3.7,0.3333333333333333,0.0,0.6666666666666666,2
11691,28,33.0,5.37,1.33,9,2447,28,3.5,29,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.5,5.1,2.7,3.5,4.1,5.1,3.4,0.19,5.0,0.18,5,4.52,4.48,4.5,4.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
11692,24,29.0,5.02,1.02,10,1681,28,5.5,29,0,0,0,1,1,1,2,22222.0,1001.0,1001.0,22222,100,100,0.4,1.0,1.0,0.2,1.0,1.0,0.4,0.2,4.8,4.3,4.4,5.5,4.8,4.4,4.4,0.26,7.0,0.25,7,4.33,4.38,4.8,4.8,0.3333333333333333,0.0,0.6666666666666666,3
11693,10,10.0,5.09,1.25,3,1597,28,4.5,29,0,1,0,1,0,1,1,1112.0,0.0,0.0,10111,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.5,1.7,2.7,4.5,3.7,2.6,2.7,0.0,0.0,0.0,0,3.41,3.45,3.5,3.7,0.6666666666666666,0.3333333333333333,0.0,1
11694,11,12.0,5.11,0.7,1,1650,28,7.0,29,0,0,0,1,1,1,2,22210.0,0.0,0.0,22221,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,3.6,4.3,3.4,7.0,5.0,4.6,3.4,0.04,1.0,0.04,1,4.15,4.25,3.6,5.0,0.3333333333333333,0.0,0.6666666666666666,1
11695,10,10.0,5.42,0.53,0,1017,28,0.0,29,0,0,0,0,0,0,0,220.0,0.0,0.0,22,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,2.2,2.2,1.1,0.0,2.2,2.2,1.1,0.0,0.0,0.0,0,1.74,1.68,2.2,2.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11696,13,14.0,5.23,0.75,3,1598,28,5.5,29,0,0,0,1,1,1,2,22220.0,10.0,10.0,22222,1,1,0.2,0.8,0.8,0.2,1.0,1.0,0.2,0.2,4.5,2.0,4.5,5.5,5.6,3.1,4.5,0.07,2.0,0.07,2,3.5,3.57,4.5,5.6,0.6666666666666666,0.3333333333333333,0.0,1
11697,6,8.0,4.83,0.77,0,689,28,5.0,29,0,1,0,1,0,1,1,10000.0,0.0,0.0,11000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.6,2.1,5.0,1.9,2.6,2.1,0.0,0.0,0.0,0,2.09,2.2,0.9,1.9,0.0,0.6666666666666666,0.3333333333333333,1
11698,1,1.0,4.5,0.0,0,15,28,0.0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0,0.17,0.16,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0
11699,17,23.0,4.65,0.95,4,2136,28,4.5,29,0,1,0,1,0,1,1,10210.0,0.0,0.0,11021,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.8,2.7,4.0,4.5,3.7,2.7,4.0,0.15,4.0,0.14,4,3.94,3.96,2.8,3.7,0.6666666666666666,0.3333333333333333,0.0,1
11700,11,11.0,5.07,0.76,1,1540,28,0.0,29,0,0,0,0,0,0,0,22212.0,0.0,0.0,2221,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,4.8,4.7,4.1,0.0,3.6,4.7,3.0,0.0,0.0,0.0,0,4.17,4.02,4.8,3.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11701,10,11.0,4.68,1.11,0,3248,28,4.5,29,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.9,3.7,4.9,4.5,4.8,3.8,4.9,0.0,0.0,0.0,0,4.7,4.7,4.9,4.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
11702,16,16.0,4.9,1.11,2,2609,28,6.0,29,0,0,0,1,1,1,2,22022.0,10000.0,10000.0,22202,1000,1000,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.2,4.0,2.8,3.9,6.0,4.8,3.0,3.9,0.04,1.0,0.04,1,3.72,3.8,4.0,4.8,0.6666666666666666,0.3333333333333333,0.0,0
11703,11,11.0,5.61,0.7,2,409,28,5.5,29,0,0,0,1,1,0,2,11000.0,0.0,0.0,21100,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.6,1.4,1.2,5.5,3.7,1.4,2.3,0.0,0.0,0.0,0,0.48,0.66,2.6,3.7,0.3333333333333333,0.6666666666666666,0.0,0
11704,1,1.0,4.83,0.26,0,78,28,0.0,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.07,1.04,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0
11705,11,12.0,5.04,1.14,2,476,28,4.5,29,0,1,0,1,0,1,1,10101.0,10000.0,10000.0,11010,1000,1000,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,2.5,2.5,0.0,4.5,2.5,3.4,0.0,0.04,1.0,0.04,1,0.46,0.61,2.5,2.5,0.6666666666666666,0.3333333333333333,0.0,0
11706,1,1.0,4.75,0.65,0,74,28,0.0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0.68,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11707,15,15.0,4.94,0.85,2,2894,29,5.5,30,0,0,0,1,1,1,2,22002.0,0.0,0.0,22200,0,0,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.0,2.8,2.9,2.7,5.5,3.2,4.0,2.7,0.04,1.0,0.03,1,4.29,4.33,2.8,3.2,0.6666666666666666,0.3333333333333333,0.0,1
11708,8,8.0,5.25,0.58,0,877,29,5.0,30,0,1,0,1,0,0,1,12000.0,0.0,0.0,11200,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.1,1.0,1.1,5.0,3.1,1.0,2.1,0.0,0.0,0.0,0,2.07,2.17,2.1,3.1,0.6666666666666666,0.0,0.3333333333333333,0
11709,11,12.0,4.41,1.55,0,1177,29,6.0,30,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.1,2.4,6.0,5.2,3.1,3.6,0.0,0.0,0.0,0,0.98,1.16,4.4,5.2,0.6666666666666666,0.3333333333333333,0.0,2
11710,14,14.0,5.11,1.01,1,2467,29,0.0,30,0,0,0,0,0,0,0,2222.0,0.0,0.0,222,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,4.0,2.8,5.3,0.0,3.1,2.8,4.1,0.0,0.0,0.0,0,4.54,4.38,4.0,3.1,0.0,0.3333333333333333,0.6666666666666666,2
11711,14,14.0,5.39,0.97,0,2873,29,6.0,30,0,0,0,1,1,1,2,2220.0,0.0,0.0,20222,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,3.5,4.4,2.4,6.0,4.7,4.6,2.4,0.0,0.0,0.0,0,4.57,4.62,3.5,4.7,0.6666666666666666,0.0,0.3333333333333333,1
11712,1,1.0,5.0,0.0,0,9,29,0.0,30,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
11713,6,6.0,4.36,1.97,0,228,29,0.0,30,0,0,0,0,0,1,0,111.0,0.0,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.9,3.2,0.0,2.0,2.9,3.2,0.0,0.0,0.0,0,1.09,1.05,3.0,2.0,0.6666666666666666,0.3333333333333333,0.0,0
11714,13,15.0,5.15,0.98,1,2260,29,6.0,30,0,1,0,1,0,1,1,22221.0,0.0,0.0,12222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.9,5.1,4.2,6.0,5.1,5.0,4.2,0.04,1.0,0.03,1,5.12,5.16,4.9,5.1,0.0,0.3333333333333333,0.6666666666666666,2
11715,13,15.0,5.29,1.11,0,1782,29,4.5,30,0,0,0,1,1,0,2,12222.0,0.0,0.0,21222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,5.7,5.6,3.0,4.5,5.1,5.6,3.9,0.0,0.0,0.0,0,3.88,3.9,5.7,5.1,0.3333333333333333,0.0,0.6666666666666666,2
11716,22,26.0,5.39,0.92,2,2738,29,5.5,30,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.7,4.7,3.2,5.5,5.8,4.7,3.2,0.07,2.0,0.07,2,4.73,4.76,5.7,5.8,1.0,0.0,0.0,2
11717,12,13.0,5.21,0.75,0,2138,29,7.5,30,0,0,0,1,1,1,2,1.0,0.0,0.0,20000,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,3.4,1.8,7.5,1.5,4.9,1.8,0.0,0.0,0.0,0,3.41,3.55,1.0,1.5,0.3333333333333333,0.0,0.6666666666666666,2
11718,10,11.0,4.47,1.25,0,1350,29,5.0,30,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.1,3.5,5.0,4.9,3.1,3.5,0.0,0.0,0.0,0,1.0,1.14,5.0,4.9,0.0,0.3333333333333333,0.6666666666666666,0
11719,11,11.0,5.2,0.85,1,999,29,4.5,30,0,1,0,1,0,0,1,10000.0,0.0,0.0,11000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.2,4.5,1.9,2.0,1.7,0.04,1.0,0.03,1,3.04,3.09,1.0,1.9,0.3333333333333333,0.6666666666666666,0.0,2
11720,31,38.0,5.26,1.3,12,2744,29,4.0,30,0,0,0,1,1,0,2,22212.0,0.0,0.0,22221,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.8,3.6,5.0,4.0,4.7,3.6,4.4,0.36,10.0,0.34,10,5.0,4.97,4.8,4.7,0.3333333333333333,0.6666666666666666,0.0,2
11721,7,7.0,4.08,2.01,0,38,29,0.0,30,0,0,0,0,0,1,0,111.0,0.0,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,1.0,0.0,1.9,2.9,1.0,0.0,0.0,0.0,0,0.7,0.67,2.9,1.9,0.3333333333333333,0.0,0.6666666666666666,0
11722,3,3.0,5.0,0.0,0,20,29,0.0,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.18,0.17,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0
11723,14,14.0,5.33,0.96,0,1080,29,4.5,30,0,0,0,1,1,1,2,2.0,0.0,0.0,20000,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.8,2.2,2.9,4.5,0.9,3.1,2.9,0.0,0.0,0.0,0,0.91,1.03,0.8,0.9,1.0,0.0,0.0,2
11724,12,12.0,4.92,0.76,1,1480,29,0.0,30,0,0,0,0,0,0,0,10111.0,10.0,10.0,1011,1,1,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,3.9,2.7,2.4,0.0,3.0,2.7,2.4,0.04,1.0,0.03,1,3.73,3.6,3.9,3.0,0.0,0.3333333333333333,0.6666666666666666,1
11725,12,12.0,4.95,1.07,1,814,29,4.0,30,0,0,0,1,1,0,2,2222.0,0.0,0.0,20222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.1,2.5,3.4,4.0,4.1,2.5,4.2,0.0,0.0,0.0,0,1.05,1.16,4.1,4.1,0.0,0.6666666666666666,0.3333333333333333,3
11726,7,7.0,4.8,0.54,0,544,29,5.0,30,0,1,0,1,0,0,1,0.0,0.0,0.0,10000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.64,0.79,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0
11727,17,19.0,5.27,1.1,2,2760,29,6.5,30,0,0,0,1,1,0,2,2022.0,0.0,0.0,20202,0,0,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.0,3.7,3.0,4.1,6.5,3.7,3.0,4.1,0.07,2.0,0.07,2,4.57,4.64,3.7,3.7,0.6666666666666666,0.3333333333333333,0.0,2
11728,27,29.0,5.51,1.06,6,3150,29,5.5,30,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.5,5.9,5.9,5.5,5.7,5.9,5.9,0.18,5.0,0.17,5,5.59,5.59,5.5,5.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
11729,12,12.0,5.0,0.6,1,945,29,5.5,30,0,0,0,1,1,0,2,1022.0,0.0,0.0,20102,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,3.0,3.0,2.0,5.5,3.1,3.0,2.1,0.0,0.0,0.0,0,2.64,2.74,3.0,3.1,0.6666666666666666,0.3333333333333333,0.0,1
11730,18,20.0,5.43,1.2,0,2984,29,6.0,30,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.2,4.9,5.8,6.0,5.1,4.9,5.8,0.0,0.0,0.0,0,5.16,5.19,5.2,5.1,0.3333333333333333,0.0,0.6666666666666666,2
11731,25,27.0,5.54,0.94,6,2507,29,5.0,30,0,0,0,1,1,0,2,12111.0,0.0,0.0,21211,0,0,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.0,5.7,5.3,4.5,5.0,5.6,5.3,4.4,0.11,3.0,0.1,3,5.16,5.16,5.7,5.6,0.3333333333333333,0.0,0.6666666666666666,2
11732,11,11.0,4.94,0.47,0,1049,29,5.0,30,0,1,0,1,0,1,1,11111.0,0.0,0.0,11111,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.2,3.8,5.0,4.9,5.1,3.8,0.0,0.0,0.0,0,4.43,4.45,4.9,4.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
11733,12,12.0,4.77,0.63,0,2092,29,5.0,30,0,0,0,1,1,1,2,21222.0,0.0,0.0,22122,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.9,5.0,2.8,5.0,4.7,4.9,2.8,0.0,0.0,0.0,0,3.91,3.95,4.9,4.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
11734,8,8.0,5.28,0.72,0,601,29,0.0,30,0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.9,0.0,0.0,1.1,2.9,0.0,0.0,0.0,0,2.62,2.53,1.0,0.0,1.0,0.0,0.0,0
11735,7,11.0,5.32,0.88,2,1145,29,5.0,30,0,1,0,1,0,0,1,0.0,0.0,0.0,10000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,5.0,1.0,1.9,1.0,0.07,2.0,0.07,2,2.62,2.71,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,3
